state,year,quarter,level,name,type,count,amount
india,2021,3,state,tamil nadu,TOTAL,204357404,365207323053.92737
india,2021,3,state,bihar,TOTAL,187671113,397062760956.3983
india,2021,3,district,bengaluru urban,TOTAL,476485560,626123198813.8513
india,2021,3,district,pune,TOTAL,303322956,372243656247.4718
india,2021,3,district,hyderabad,TOTAL,262028284,479343321365.3726
india,2021,3,district,jaipur,TOTAL,193839196,313664435689.29987
india,2021,3,district,bhopal,TOTAL,103403998,146735124186.2163
india,2021,3,district,central delhi,TOTAL,88849847,137311394953.58371
india,2021,3,district,rangareddy,TOTAL,87884143,147772047919.14047
india,2021,3,district,medchal malkajgiri,TOTAL,79514766,130838255095.6952
india,2021,3,district,khordha,TOTAL,71647985,108452202806.23244
india,2021,3,district,visakhapatnam,TOTAL,69220981,136945652159.26515
india,2021,3,pincode,500001,TOTAL,173430239,335290201877.6652
india,2021,3,pincode,560001,TOTAL,171396431,241306340924.00638
india,2021,3,pincode,411004,TOTAL,155523883,217400690972.0777
india,2021,3,pincode,302016,TOTAL,108659324,179936124302.00922
india,2021,3,pincode,110006,TOTAL,77515502,117511789786.64261
india,2021,3,pincode,462008,TOTAL,74987334,111259178579.96481
india,2021,3,pincode,800001,TOTAL,49086869,90644799090.27641
india,2021,3,pincode,444510,TOTAL,45378525,84950919432.04364
india,2021,3,pincode,600003,TOTAL,42982007,71274098295.90457
india,2021,3,pincode,751001,TOTAL,41875475,65849220632.325775
india,2021,4,state,maharashtra,TOTAL,1010731502,1475358473128.29
india,2021,4,state,karnataka,TOTAL,931725438,1375471324349.8774
india,2021,4,state,telangana,TOTAL,775989773,1463758189500.9146
india,2021,4,state,andhra pradesh,TOTAL,522254003,1156264447083.9229
india,2021,4,state,rajasthan,TOTAL,487621597,903934418544.2667
india,2021,4,state,uttar pradesh,TOTAL,406157932,773890970072.1895
india,2021,4,state,madhya pradesh,TOTAL,404308084,656887492404.4789
india,2021,4,state,delhi,TOTAL,292683359,488695314062.3906
india,2021,4,state,tamil nadu,TOTAL,259155976,443723952594.79407
india,2021,4,state,bihar,TOTAL,245126945,519371614068.7477
india,2021,4,district,bengaluru urban,TOTAL,584958847,755926042210.8081
india,2021,4,district,pune,TOTAL,371337618,454584743765.05554
india,2021,4,district,hyderabad,TOTAL,325636475,582079170534.0186
india,2021,4,district,jaipur,TOTAL,231804892,394435778364.0141
india,2021,4,district,bhopal,TOTAL,134176541,190196223229.17587
india,2021,4,district,rangareddy,TOTAL,111354739,188838966046.13513
india,2021,4,district,central delhi,TOTAL,111134916,177625511230.04297
india,2021,4,district,medchal malkajgiri,TOTAL,98780634,164568262330.06238
india,2021,4,district,khordha,TOTAL,94505879,135122128258.68542
india,2021,4,district,mumbai suburban,TOTAL,92733033,134616103622.6073
india,2021,4,pincode,500001,TOTAL,213053128,398798138080.5086
india,2021,4,pincode,560001,TOTAL,206723470,283864051273.69073
india,2021,4,pincode,411004,TOTAL,185423020,259406175394.85846
india,2021,4,pincode,302016,TOTAL,130544931,225546213678.03116
india,2021,4,pincode,462008,TOTAL,97987017,145639258182.99155
india,2021,4,pincode,110006,TOTAL,96850347,152021116180.99402
india,2021,4,pincode,800001,TOTAL,61784983,113485175570.40105
india,2021,4,pincode,444510,TOTAL,55162139,103212697006.96257
india,2021,4,pincode,600003,TOTAL,54054310,83084090738.55415
india,2021,4,pincode,751001,TOTAL,52532360,79093274940.53792
india,2022,1,state,maharashtra,TOTAL,1169506438,1681399273981.1611
india,2022,1,state,karnataka,TOTAL,1057855407,1566649488305.8838
india,2022,1,state,telangana,TOTAL,886453385,1670638169828.9993
india,2022,1,state,andhra pradesh,TOTAL,582603911,1294320646554.8625
india,2022,1,state,rajasthan,TOTAL,564962220,1022050180980.1362
india,2022,1,state,uttar pradesh,TOTAL,473953246,883123174117.0391
india,2022,1,state,madhya pradesh,TOTAL,472703058,747665139599.6421
india,2022,1,state,delhi,TOTAL,330999861,536964920836.2892
india,2022,1,state,tamil nadu,TOTAL,294573150,512789201600.616
india,2022,1,state,bihar,TOTAL,284390434,611411695731.1455
india,2022,1,district,bengaluru urban,TOTAL,648380838,837938769153.0938
india,2022,1,district,pune,TOTAL,424149132,508475101454.5797
india,2022,1,district,hyderabad,TOTAL,372711414,661512502141.0775
india,2022,1,district,jaipur,TOTAL,262950613,434507898653.22876
india,2022,1,district,bhopal,TOTAL,159892411,221096758835.27948
india,2022,1,district,central delhi,TOTAL,128309915,198072597274.588
india,2022,1,district,rangareddy,TOTAL,127675017,216609881380.40106
india,2022,1,district,medchal malkajgiri,TOTAL,110893187,185168270983.38605
india,2022,1,district,mumbai suburban,TOTAL,104595313,148080835860.6061
india,2022,1,district,khordha,TOTAL,104052705,152745328927.4852
india,2022,1,pincode,500001,TOTAL,248675599,460948755722.1826
india,2022,1,pincode,560001,TOTAL,224793308,308663371704.65454
india,2022,1,pincode,411004,TOTAL,209101358,285005833904.6318
india,2022,1,pincode,302016,TOTAL,148956604,248958961898.95383
india,2022,1,pincode,462008,TOTAL,119378084,172143368941.8931
india,2022,1,pincode,110006,TOTAL,112708284,170854549748.09644
india,2022,1,pincode,444510,TOTAL,69862188,129741278088.80704
india,2022,1,pincode,800001,TOTAL,68427326,126972470461.14954
india,2022,1,pincode,600003,TOTAL,62446149,95888452779.63263
india,2022,1,pincode,751001,TOTAL,58525215,91210203433.81744
india,2022,2,state,maharashtra,TOTAL,1407533113,2006272382175.9395
india,2022,2,state,karnataka,TOTAL,1277448960,1867146114059.214
india,2022,2,state,telangana,TOTAL,1063382557,1951414544517.106
india,2022,2,state,andhra pradesh,TOTAL,671134030,1479853948202.9197
india,2022,2,state,rajasthan,TOTAL,661170150,1152833518600.3425
india,2022,2,state,uttar pradesh,TOTAL,595298776,1067515182419.9624
india,2022,2,state,madhya pradesh,TOTAL,544899829,867024737328.533
india,2022,2,state,delhi,TOTAL,410634184,629855650458.2181
india,2022,2,state,bihar,TOTAL,360145029,754461454966.1152
india,2022,2,state,tamil nadu,TOTAL,354506937,590134727678.3616
india,2022,2,district,bengaluru urban,TOTAL,786978117,1013933810932.2711
india,2022,2,district,pune,TOTAL,520321567,620747087392.5974
india,2022,2,district,hyderabad,TOTAL,446470234,775908693266.7238
india,2022,2,district,jaipur,TOTAL,314511010,497492495896.22046
india,2022,2,district,bhopal,TOTAL,185588829,255910395858.58392
india,2022,2,district,rangareddy,TOTAL,161888380,267052522620.51453
india,2022,2,district,central delhi,TOTAL,159034619,232911858055.0848
india,2022,2,district,medchal malkajgiri,TOTAL,134114768,221257316347.71973
india,2022,2,district,mumbai suburban,TOTAL,125227570,172590494011.93738
india,2022,2,district,khordha,TOTAL,124986765,174299128204.99298
india,2022,2,pincode,500001,TOTAL,296874552,536659038240.45605
india,2022,2,pincode,560001,TOTAL,271515853,367011500113.69904
india,2022,2,pincode,411004,TOTAL,262731186,356436998068.0399
india,2022,2,pincode,302016,TOTAL,181570316,290408785688.9401
india,2022,2,pincode,110006,TOTAL,139136098,200269818218.75818
india,2022,2,pincode,462008,TOTAL,137837715,198147341166.69937
india,2022,2,pincode,444510,TOTAL,93575752,168031360482.06287
india,2022,2,pincode,800001,TOTAL,90260337,162195041186.36075
india,2022,2,pincode,600003,TOTAL,75241472,108938946466.4329
india,2022,2,pincode,751001,TOTAL,69262961,101369063330.80547
india,2022,3,state,telangana,TOTAL,1628165401,2706325865752.0645
india,2022,3,state,maharashtra,TOTAL,1486389417,1947579187374.532
india,2022,3,state,karnataka,TOTAL,1189761328,1665918232610.9397
india,2022,3,state,rajasthan,TOTAL,767541360,1238489256318.2173
india,2022,3,state,madhya pradesh,TOTAL,731259559,1032908494249.5833
india,2022,3,state,uttar pradesh,TOTAL,703589072,1121370050898.7217
india,2022,3,state,andhra pradesh,TOTAL,642855035,1385077409712.0752
india,2022,3,state,delhi,TOTAL,475592161,677612647116.1133
india,2022,3,state,bihar,TOTAL,437367385,791446486557.8687
india,2022,3,state,tamil nadu,TOTAL,393496175,631879220373.2378
india,2022,3,district,hyderabad,TOTAL,1018658174,1586047443981.7903
india,2022,3,district,bengaluru urban,TOTAL,738035161,930886457807.8191
india,2022,3,district,pune,TOTAL,505018506,549531791371.8348
india,2022,3,district,jaipur,TOTAL,377469909,564818218571.2906
india,2022,3,district,central delhi,TOTAL,243139962,327191972497.86694
india,2022,3,district,mumbai suburban,TOTAL,197724164,247678975470.48975
india,2022,3,district,patna,TOTAL,188665398,298860414441.2887
india,2022,3,district,khordha,TOTAL,182514532,234713995654.54218
india,2022,3,district,chhindwara,TOTAL,169367916,236429180484.7117
india,2022,3,district,rangareddy,TOTAL,169029273,272598081405.12262
india,2022,3,pincode,500034,TOTAL,832279716,1276247184385.9084
india,2022,3,pincode,110006,TOTAL,222465526,294132832922.7636
india,2022,3,pincode,302012,TOTAL,220682742,322546632329.7969
india,2022,3,pincode,411033,TOTAL,217102802,241609848561.36987
india,2022,3,pincode,480001,TOTAL,164538285,229267141662.06653
india,2022,3,pincode,560027,TOTAL,160449902,217879670192.8064
india,2022,3,pincode,800001,TOTAL,143978604,226644911906.22284
india,2022,3,pincode,400070,TOTAL,137051260,170363147506.6858
india,2022,3,pincode,751001,TOTAL,123281915,161654599037.78528
india,2022,3,pincode,700039,TOTAL,82900479,153815755896.1881
india,2022,4,state,telangana,TOTAL,1819506832,2978252562916.1367
india,2022,4,state,maharashtra,TOTAL,1688775272,2210470839617.1724
india,2022,4,state,karnataka,TOTAL,1378910371,1904516622907.6313
india,2022,4,state,madhya pradesh,TOTAL,898828268,1302999857548.291
india,2022,4,state,rajasthan,TOTAL,865574848,1456956699398.6523
india,2022,4,state,uttar pradesh,TOTAL,836369071,1376378802069.4856
india,2022,4,state,andhra pradesh,TOTAL,690017077,1424725083041.6873
india,2022,4,state,bihar,TOTAL,517084649,936012149674.8281
india,2022,4,state,delhi,TOTAL,515203457,744915016018.5759
india,2022,4,state,odisha,TOTAL,445714743,652217064523.9851
india,2022,4,district,hyderabad,TOTAL,1133829812,1753799022390.8733
india,2022,4,district,bengaluru urban,TOTAL,876647100,1092079302011.8888
india,2022,4,district,pune,TOTAL,544687754,590334491443.0927
india,2022,4,district,jaipur,TOTAL,404922774,635458549842.8215
india,2022,4,district,central delhi,TOTAL,280960656,386107883617.5307
india,2022,4,district,mumbai suburban,TOTAL,248827345,310278216439.5166
india,2022,4,district,chhindwara,TOTAL,245710341,350638062974.85736
india,2022,4,district,patna,TOTAL,217434851,352393762150.454
india,2022,4,district,khordha,TOTAL,208260666,268479766618.40594
india,2022,4,district,rangareddy,TOTAL,191136402,295773661437.69385
india,2022,4,pincode,500034,TOTAL,967508435,1501499856273.482
india,2022,4,pincode,560027,TOTAL,290033166,383980424744.5664
india,2022,4,pincode,411033,TOTAL,263248580,298971294541.89966
india,2022,4,pincode,110006,TOTAL,258183697,349487194869.16797
india,2022,4,pincode,302012,TOTAL,255709582,401447081116.4074
india,2022,4,pincode,480001,TOTAL,240053791,341860974379.64307
india,2022,4,pincode,400070,TOTAL,180508440,226320223720.0673
india,2022,4,pincode,800001,TOTAL,167166031,269652534972.60126
india,2022,4,pincode,751001,TOTAL,140210762,184650659638.9054
india,2022,4,pincode,700039,TOTAL,119193886,219834107643.85355
india,2023,1,state,maharashtra,TOTAL,1848268499,2362285906059.0
india,2023,1,state,karnataka,TOTAL,1844697189,2470227226317.0
india,2023,1,state,telangana,TOTAL,1440331458,2372581734284.0
india,2023,1,state,andhra pradesh,TOTAL,1145532464,2249051316530.0
india,2023,1,state,uttar pradesh,TOTAL,1002557722,1636936265372.0
india,2023,1,state,rajasthan,TOTAL,921096686,1554913375850.0
india,2023,1,state,madhya pradesh,TOTAL,734566970,1062026599901.0
india,2023,1,state,bihar,TOTAL,547831195,1039276959944.0
india,2023,1,state,odisha,TOTAL,482896088,753968977663.0
india,2023,1,state,tamil nadu,TOTAL,461212387,715583673518.0
india,2023,1,district,bengaluru urban,TOTAL,1012347596,1167307214747.0
india,2023,1,district,pune,TOTAL,505841046,489824129517.0
india,2023,1,district,rangareddy,TOTAL,329344012,487359310308.0
india,2023,1,district,hyderabad,TOTAL,286887382,415188829698.0
india,2023,1,district,medchal malkajgiri,TOTAL,256028955,382423152200.0
india,2023,1,district,jaipur,TOTAL,250101628,383391511211.0
india,2023,1,district,visakhapatnam,TOTAL,164358781,277211090180.0
india,2023,1,district,thane,TOTAL,142097640,164652846524.0
india,2023,1,district,gurugram,TOTAL,139674963,149429170153.0
india,2023,1,district,gautam buddha nagar,TOTAL,130607154,135979906082.0
india,2023,1,pincode,500072,TOTAL,48884911,69139644856.0
india,2023,1,pincode,560068,TOTAL,48544078,49093973079.0
india,2023,1,pincode,560037,TOTAL,36487467,39147776972.0
india,2023,1,pincode,201301,TOTAL,34429152,30542090341.0
india,2023,1,pincode,560076,TOTAL,31427375,31972479780.0
india,2023,1,pincode,500081,TOTAL,31374325,36780272643.0
india,2023,1,pincode,560078,TOTAL,30074920,33530112337.0
india,2023,1,pincode,500032,TOTAL,28718299,32875192612.0
india,2023,1,pincode,560100,TOTAL,27670041,26852310085.0
india,2023,1,pincode,560043,TOTAL,27613832,31447437376.0
india,2023,2,state,karnataka,TOTAL,2067867526,2777599098830.0
india,2023,2,state,maharashtra,TOTAL,2063717848,2606004606468.0
india,2023,2,state,telangana,TOTAL,1665430971,2698149935008.0
india,2023,2,state,andhra pradesh,TOTAL,1305656964,2506039086916.0
india,2023,2,state,uttar pradesh,TOTAL,1211410582,1836622076526.0
india,2023,2,state,rajasthan,TOTAL,1073459338,1698455586300.0
india,2023,2,state,madhya pradesh,TOTAL,848037060,1202440949508.0
india,2023,2,state,bihar,TOTAL,683933094,1226046745390.0
india,2023,2,state,west bengal,TOTAL,545317686,1009315106972.0
india,2023,2,state,odisha,TOTAL,544597829,799332054104.0
india,2023,2,district,bengaluru urban,TOTAL,1124713207,1308665877658.0
india,2023,2,district,pune,TOTAL,554427668,535801107518.0
india,2023,2,district,rangareddy,TOTAL,384456496,561147925919.0
india,2023,2,district,hyderabad,TOTAL,328016262,467328236325.0
india,2023,2,district,medchal malkajgiri,TOTAL,296231089,434043629718.0
india,2023,2,district,jaipur,TOTAL,291245541,414094307123.0
india,2023,2,district,visakhapatnam,TOTAL,184918179,303874597259.0
india,2023,2,district,gurugram,TOTAL,168827725,167788722810.0
india,2023,2,district,gautam buddha nagar,TOTAL,157681545,150948217823.0
india,2023,2,district,thane,TOTAL,155714593,178939371434.0
india,2023,2,pincode,500072,TOTAL,58118143,80065833852.0
india,2023,2,pincode,560068,TOTAL,54020876,54852308815.0
india,2023,2,pincode,560037,TOTAL,41049027,45095955882.0
india,2023,2,pincode,201301,TOTAL,40364243,33059188347.0
india,2023,2,pincode,500081,TOTAL,37375003,43237645304.0
india,2023,2,pincode,500032,TOTAL,34638820,39216208745.0
india,2023,2,pincode,560076,TOTAL,34380780,35810435341.0
india,2023,2,pincode,560078,TOTAL,33172774,37560041959.0
india,2023,2,pincode,560100,TOTAL,31610913,30713650869.0
india,2023,2,pincode,411057,TOTAL,30991776,24785623038.0
india,2023,3,state,karnataka,TOTAL,2369262302,2985880895587.0
india,2023,3,state,maharashtra,TOTAL,2290678587,2752172184241.0
india,2023,3,state,telangana,TOTAL,1875045924,2870202901073.0
india,2023,3,state,andhra pradesh,TOTAL,1475164403,2653414098098.0
india,2023,3,state,uttar pradesh,TOTAL,1354622466,1861748362006.0
india,2023,3,state,rajasthan,TOTAL,1237232167,1800225443616.0
india,2023,3,state,madhya pradesh,TOTAL,978812593,1237821998249.0
india,2023,3,state,bihar,TOTAL,734238751,1148153363366.0
india,2023,3,state,west bengal,TOTAL,632093191,1071548606382.0
india,2023,3,state,odisha,TOTAL,622397603,840298338124.0
india,2023,3,district,bengaluru urban,TOTAL,1298080873,1442850468373.0
india,2023,3,district,pune,TOTAL,625390706,593994260196.0
india,2023,3,district,rangareddy,TOTAL,439381886,615864362548.0
india,2023,3,district,hyderabad,TOTAL,371834420,505153023373.0
india,2023,3,district,jaipur,TOTAL,342432937,452155901967.0
india,2023,3,district,medchal malkajgiri,TOTAL,341559058,477958010169.0
india,2023,3,district,visakhapatnam,TOTAL,209884966,328927220951.0
india,2023,3,district,gurugram,TOTAL,188985975,179654213171.0
india,2023,3,district,gautam buddha nagar,TOTAL,180450033,164910883457.0
india,2023,3,district,thane,TOTAL,170404523,188843145118.0
india,2023,3,pincode,500072,TOTAL,65847402,88142226984.0
india,2023,3,pincode,560068,TOTAL,62632584,61263877641.0
india,2023,3,pincode,560037,TOTAL,45865518,49216757881.0
india,2023,3,pincode,201301,TOTAL,45155149,35368082651.0
india,2023,3,pincode,500081,TOTAL,41403377,46841816235.0
india,2023,3,pincode,560076,TOTAL,39572187,39693662048.0
india,2023,3,pincode,560078,TOTAL,38275825,41125711463.0
india,2023,3,pincode,500032,TOTAL,37909563,43121138159.0
india,2023,3,pincode,560100,TOTAL,36711660,34628577402.0
india,2023,3,pincode,411057,TOTAL,35730539,28470754620.0
india,2023,4,state,maharashtra,TOTAL,2572162725,3098014934958.0
india,2023,4,state,karnataka,TOTAL,2564434164,3241376424383.0
india,2023,4,state,telangana,TOTAL,2020822178,3116417474765.0
india,2023,4,state,andhra pradesh,TOTAL,1596987426,2802514977823.0
india,2023,4,state,uttar pradesh,TOTAL,1566705382,2257441161652.0
india,2023,4,state,rajasthan,TOTAL,1349472154,2066379607801.0
